task_id,condition,draws,passed_draws,missing_draws,pass_rate,success_lower,success_upper
leetcode/3794,ROTATING_M,3,0,0,0.0,0.0,0.0
leetcode/3794,FIXED_H,3,0,0,0.0,0.0,0.0
leetcode/3794,ROTATING_H,3,0,0,0.0,0.0,0.0
atcoder/abc387_a,A,3,3,0,1.0,1.0,1.0
atcoder/abc387_a,B,3,3,0,1.0,1.0,1.0
atcoder/abc387_a,D,3,3,0,1.0,1.0,1.0
atcoder/abc387_a,P,3,3,0,1.0,1.0,1.0
atcoder/abc387_a,FIXED_M,3,3,0,1.0,1.0,1.0
atcoder/abc387_a,ROTATING_M,3,3,0,1.0,1.0,1.0
atcoder/abc387_a,FIXED_H,3,3,0,1.0,1.0,1.0
atcoder/abc387_a,ROTATING_H,3,3,0,1.0,1.0,1.0
atcoder/abc369_a,A,3,3,0,1.0,1.0,1.0
atcoder/abc369_a,B,3,3,0,1.0,1.0,1.0
atcoder/abc369_a,D,3,3,0,1.0,1.0,1.0
atcoder/abc369_a,P,3,0,0,0.0,0.0,0.0
atcoder/abc369_a,FIXED_M,3,3,0,1.0,1.0,1.0
atcoder/abc369_a,ROTATING_M,3,3,0,1.0,1.0,1.0
atcoder/abc369_a,FIXED_H,3,3,0,1.0,1.0,1.0
atcoder/abc369_a,ROTATING_H,3,3,0,1.0,1.0,1.0
leetcode/3532,A,3,0,0,0.0,0.0,0.0
leetcode/3532,B,3,0,0,0.0,0.0,0.0
leetcode/3532,D,3,0,0,0.0,0.0,0.0
leetcode/3532,P,3,0,0,0.0,0.0,0.0
leetcode/3532,FIXED_M,3,0,0,0.0,0.0,0.0
leetcode/3532,ROTATING_M,3,0,0,0.0,0.0,0.0
leetcode/3532,FIXED_H,3,0,0,0.0,0.0,0.0
leetcode/3532,ROTATING_H,3,0,0,0.0,0.0,0.0
leetcode/3793,A,3,3,0,1.0,1.0,1.0
leetcode/3793,B,3,3,0,1.0,1.0,1.0
leetcode/3793,D,3,3,0,1.0,1.0,1.0
leetcode/3793,P,3,0,0,0.0,0.0,0.0
leetcode/3793,FIXED_M,3,2,0,0.6666666666666666,0.6666666666666666,0.6666666666666666
leetcode/3793,ROTATING_M,3,3,0,1.0,1.0,1.0
leetcode/3793,FIXED_H,3,3,0,1.0,1.0,1.0
leetcode/3793,ROTATING_H,3,3,0,1.0,1.0,1.0
leetcode/3781,A,3,0,0,0.0,0.0,0.0
leetcode/3781,B,3,0,0,0.0,0.0,0.0
leetcode/3781,D,3,0,0,0.0,0.0,0.0
leetcode/3781,P,3,0,0,0.0,0.0,0.0
leetcode/3781,FIXED_M,3,0,0,0.0,0.0,0.0
leetcode/3781,ROTATING_M,3,0,0,0.0,0.0,0.0
leetcode/3781,FIXED_H,3,0,0,0.0,0.0,0.0
leetcode/3781,ROTATING_H,3,0,0,0.0,0.0,0.0
atcoder/abc387_c,A,3,0,0,0.0,0.0,0.0
atcoder/abc387_c,B,3,3,0,1.0,1.0,1.0
atcoder/abc387_c,D,3,0,0,0.0,0.0,0.0
atcoder/abc387_c,P,3,0,0,0.0,0.0,0.0
atcoder/abc387_c,FIXED_M,3,1,0,0.3333333333333333,0.3333333333333333,0.3333333333333333
atcoder/abc387_c,ROTATING_M,3,0,0,0.0,0.0,0.0
atcoder/abc387_c,FIXED_H,3,0,0,0.0,0.0,0.0
atcoder/abc387_c,ROTATING_H,3,0,0,0.0,0.0,0.0
atcoder/arc183_c,A,3,0,0,0.0,0.0,0.0
atcoder/arc183_c,B,3,0,0,0.0,0.0,0.0
atcoder/arc183_c,D,3,0,0,0.0,0.0,0.0
atcoder/arc183_c,P,3,0,0,0.0,0.0,0.0
atcoder/arc183_c,FIXED_M,3,0,0,0.0,0.0,0.0
atcoder/arc183_c,ROTATING_M,3,0,0,0.0,0.0,0.0
atcoder/arc183_c,FIXED_H,3,0,0,0.0,0.0,0.0
atcoder/arc183_c,ROTATING_H,3,0,0,0.0,0.0,0.0
atcoder/abc382_b,A,3,3,0,1.0,1.0,1.0
atcoder/abc382_b,B,3,3,0,1.0,1.0,1.0
atcoder/abc382_b,D,3,3,0,1.0,1.0,1.0
atcoder/abc382_b,P,3,0,0,0.0,0.0,0.0
atcoder/abc382_b,FIXED_M,3,0,0,0.0,0.0,0.0
atcoder/abc382_b,ROTATING_M,3,0,0,0.0,0.0,0.0
atcoder/abc382_b,FIXED_H,3,3,0,1.0,1.0,1.0
atcoder/abc382_b,ROTATING_H,3,3,0,1.0,1.0,1.0
leetcode/3773,A,3,3,0,1.0,1.0,1.0
leetcode/3773,B,3,3,0,1.0,1.0,1.0
leetcode/3773,D,3,3,0,1.0,1.0,1.0
leetcode/3773,P,3,1,0,0.3333333333333333,0.3333333333333333,0.3333333333333333
leetcode/3773,FIXED_M,3,0,0,0.0,0.0,0.0
leetcode/3773,ROTATING_M,3,0,0,0.0,0.0,0.0
leetcode/3773,FIXED_H,3,2,0,0.6666666666666666,0.6666666666666666,0.6666666666666666
leetcode/3773,ROTATING_H,3,3,0,1.0,1.0,1.0
leetcode/3522,A,3,3,0,1.0,1.0,1.0
leetcode/3522,B,3,3,0,1.0,1.0,1.0
leetcode/3522,D,3,3,0,1.0,1.0,1.0
leetcode/3522,P,3,2,0,0.6666666666666666,0.6666666666666666,0.6666666666666666
leetcode/3522,FIXED_M,3,3,0,1.0,1.0,1.0
leetcode/3522,ROTATING_M,3,2,0,0.6666666666666666,0.6666666666666666,0.6666666666666666
leetcode/3522,FIXED_H,3,2,0,0.6666666666666666,0.6666666666666666,0.6666666666666666
leetcode/3522,ROTATING_H,3,3,0,1.0,1.0,1.0
leetcode/3687,A,3,0,0,0.0,0.0,0.0
leetcode/3687,B,3,0,0,0.0,0.0,0.0
leetcode/3687,D,3,0,0,0.0,0.0,0.0
leetcode/3687,P,3,0,0,0.0,0.0,0.0
leetcode/3687,FIXED_M,3,0,0,0.0,0.0,0.0
leetcode/3687,ROTATING_M,3,0,0,0.0,0.0,0.0
leetcode/3687,FIXED_H,3,0,0,0.0,0.0,0.0
leetcode/3687,ROTATING_H,3,0,0,0.0,0.0,0.0
atcoder/abc391_a,A,3,3,0,1.0,1.0,1.0
atcoder/abc391_a,B,3,3,0,1.0,1.0,1.0
atcoder/abc391_a,D,3,3,0,1.0,1.0,1.0
atcoder/abc391_a,P,3,3,0,1.0,1.0,1.0
atcoder/abc391_a,FIXED_M,3,0,0,0.0,0.0,0.0
atcoder/abc391_a,ROTATING_M,3,0,0,0.0,0.0,0.0
atcoder/abc391_a,FIXED_H,3,3,0,1.0,1.0,1.0
atcoder/abc391_a,ROTATING_H,3,3,0,1.0,1.0,1.0
atcoder/abc385_b,A,3,3,0,1.0,1.0,1.0
atcoder/abc385_b,B,3,3,0,1.0,1.0,1.0
atcoder/abc385_b,D,3,3,0,1.0,1.0,1.0
atcoder/abc385_b,P,3,3,0,1.0,1.0,1.0
atcoder/abc385_b,FIXED_M,3,0,0,0.0,0.0,0.0
atcoder/abc385_b,ROTATING_M,3,0,0,0.0,0.0,0.0
atcoder/abc385_b,FIXED_H,3,2,0,0.6666666666666666,0.6666666666666666,0.6666666666666666
atcoder/abc385_b,ROTATING_H,3,3,0,1.0,1.0,1.0
atcoder/abc394_b,A,3,3,0,1.0,1.0,1.0
atcoder/abc394_b,B,3,3,0,1.0,1.0,1.0
atcoder/abc394_b,D,3,3,0,1.0,1.0,1.0
atcoder/abc394_b,P,3,3,0,1.0,1.0,1.0
atcoder/abc394_b,FIXED_M,3,3,0,1.0,1.0,1.0
atcoder/abc394_b,ROTATING_M,3,3,0,1.0,1.0,1.0
atcoder/abc394_b,FIXED_H,3,3,0,1.0,1.0,1.0
atcoder/abc394_b,ROTATING_H,3,3,0,1.0,1.0,1.0
atcoder/abc374_a,A,3,3,0,1.0,1.0,1.0
atcoder/abc374_a,B,3,3,0,1.0,1.0,1.0
atcoder/abc374_a,D,3,3,0,1.0,1.0,1.0
atcoder/abc374_a,P,3,3,0,1.0,1.0,1.0
atcoder/abc374_a,FIXED_M,3,3,0,1.0,1.0,1.0
atcoder/abc374_a,ROTATING_M,3,3,0,1.0,1.0,1.0
atcoder/abc374_a,FIXED_H,3,3,0,1.0,1.0,1.0
atcoder/abc374_a,ROTATING_H,3,3,0,1.0,1.0,1.0
atcoder/abc395_b,A,3,3,0,1.0,1.0,1.0
atcoder/abc395_b,B,3,3,0,1.0,1.0,1.0
atcoder/abc395_b,D,3,3,0,1.0,1.0,1.0
atcoder/abc395_b,P,3,3,0,1.0,1.0,1.0
atcoder/abc395_b,FIXED_M,3,0,0,0.0,0.0,0.0
atcoder/abc395_b,ROTATING_M,3,1,0,0.3333333333333333,0.3333333333333333,0.3333333333333333
atcoder/abc395_b,FIXED_H,3,1,0,0.3333333333333333,0.3333333333333333,0.3333333333333333
atcoder/abc395_b,ROTATING_H,3,1,0,0.3333333333333333,0.3333333333333333,0.3333333333333333
atcoder/abc398_f,A,3,3,0,1.0,1.0,1.0
atcoder/abc398_f,B,3,0,0,0.0,0.0,0.0
atcoder/abc398_f,D,3,3,0,1.0,1.0,1.0
atcoder/abc398_f,P,3,0,0,0.0,0.0,0.0
atcoder/abc398_f,FIXED_M,3,0,0,0.0,0.0,0.0
atcoder/abc398_f,ROTATING_M,3,3,0,1.0,1.0,1.0
atcoder/abc398_f,FIXED_H,3,0,0,0.0,0.0,0.0
atcoder/abc398_f,ROTATING_H,3,0,0,0.0,0.0,0.0
atcoder/abc388_d,A,3,3,0,1.0,1.0,1.0
atcoder/abc388_d,B,3,0,0,0.0,0.0,0.0
atcoder/abc388_d,D,3,3,0,1.0,1.0,1.0
atcoder/abc388_d,P,3,0,0,0.0,0.0,0.0
atcoder/abc388_d,FIXED_M,3,0,0,0.0,0.0,0.0
atcoder/abc388_d,ROTATING_M,3,0,0,0.0,0.0,0.0
atcoder/abc388_d,FIXED_H,3,0,0,0.0,0.0,0.0
atcoder/abc388_d,ROTATING_H,3,0,0,0.0,0.0,0.0
atcoder/abc385_e,A,3,0,0,0.0,0.0,0.0
atcoder/abc385_e,B,3,0,0,0.0,0.0,0.0
atcoder/abc385_e,D,3,0,0,0.0,0.0,0.0
atcoder/abc385_e,P,3,0,0,0.0,0.0,0.0
atcoder/abc385_e,FIXED_M,3,0,0,0.0,0.0,0.0
atcoder/abc385_e,ROTATING_M,3,0,0,0.0,0.0,0.0
atcoder/abc385_e,FIXED_H,3,0,0,0.0,0.0,0.0
atcoder/abc385_e,ROTATING_H,3,0,0,0.0,0.0,0.0
atcoder/abc378_f,A,3,0,0,0.0,0.0,0.0
atcoder/abc378_f,B,3,0,0,0.0,0.0,0.0
atcoder/abc378_f,D,3,0,0,0.0,0.0,0.0
atcoder/abc378_f,P,3,0,0,0.0,0.0,0.0
atcoder/abc378_f,FIXED_M,3,0,0,0.0,0.0,0.0
atcoder/abc378_f,ROTATING_M,3,0,0,0.0,0.0,0.0
atcoder/abc378_f,FIXED_H,3,0,0,0.0,0.0,0.0
atcoder/abc378_f,ROTATING_H,3,0,0,0.0,0.0,0.0
leetcode/3607,A,3,2,0,0.6666666666666666,0.6666666666666666,0.6666666666666666
leetcode/3607,B,3,3,0,1.0,1.0,1.0
leetcode/3607,D,3,3,0,1.0,1.0,1.0
leetcode/3607,P,3,0,0,0.0,0.0,0.0
leetcode/3607,FIXED_M,3,0,0,0.0,0.0,0.0
leetcode/3607,ROTATING_M,3,0,0,0.0,0.0,0.0
leetcode/3607,FIXED_H,3,0,0,0.0,0.0,0.0
leetcode/3607,ROTATING_H,3,0,0,0.0,0.0,0.0
leetcode/3583,A,3,3,0,1.0,1.0,1.0
leetcode/3583,B,3,3,0,1.0,1.0,1.0
leetcode/3583,D,3,3,0,1.0,1.0,1.0
leetcode/3583,P,3,0,0,0.0,0.0,0.0
leetcode/3583,FIXED_M,3,0,0,0.0,0.0,0.0
leetcode/3583,ROTATING_M,3,0,0,0.0,0.0,0.0
leetcode/3583,FIXED_H,3,1,0,0.3333333333333333,0.3333333333333333,0.3333333333333333
leetcode/3583,ROTATING_H,3,0,0,0.0,0.0,0.0
atcoder/abc384_a,A,3,3,0,1.0,1.0,1.0
atcoder/abc384_a,B,3,3,0,1.0,1.0,1.0
atcoder/abc384_a,D,3,3,0,1.0,1.0,1.0
atcoder/abc384_a,P,3,3,0,1.0,1.0,1.0
atcoder/abc384_a,FIXED_M,3,0,0,0.0,0.0,0.0
atcoder/abc384_a,ROTATING_M,3,0,0,0.0,0.0,0.0
atcoder/abc384_a,FIXED_H,3,3,0,1.0,1.0,1.0
atcoder/abc384_a,ROTATING_H,3,3,0,1.0,1.0,1.0
leetcode/3759,A,3,3,0,1.0,1.0,1.0
leetcode/3759,B,3,3,0,1.0,1.0,1.0
leetcode/3759,D,3,3,0,1.0,1.0,1.0
leetcode/3759,P,3,0,0,0.0,0.0,0.0
leetcode/3759,FIXED_M,3,0,0,0.0,0.0,0.0
leetcode/3759,ROTATING_M,3,0,0,0.0,0.0,0.0
leetcode/3759,FIXED_H,3,0,0,0.0,0.0,0.0
leetcode/3759,ROTATING_H,3,0,0,0.0,0.0,0.0
atcoder/abc381_d,A,3,0,0,0.0,0.0,0.0
atcoder/abc381_d,B,3,0,0,0.0,0.0,0.0
atcoder/abc381_d,D,3,0,0,0.0,0.0,0.0
atcoder/abc381_d,P,3,0,0,0.0,0.0,0.0
atcoder/abc381_d,FIXED_M,3,0,0,0.0,0.0,0.0
atcoder/abc381_d,ROTATING_M,3,0,0,0.0,0.0,0.0
atcoder/abc381_d,FIXED_H,3,0,0,0.0,0.0,0.0
atcoder/abc381_d,ROTATING_H,3,0,0,0.0,0.0,0.0
atcoder/abc386_f,A,3,0,0,0.0,0.0,0.0
atcoder/abc386_f,B,3,3,0,1.0,1.0,1.0
atcoder/abc386_f,D,3,0,0,0.0,0.0,0.0
atcoder/abc386_f,P,3,3,0,1.0,1.0,1.0
atcoder/abc386_f,FIXED_M,3,0,0,0.0,0.0,0.0
atcoder/abc386_f,ROTATING_M,3,0,0,0.0,0.0,0.0
atcoder/abc386_f,FIXED_H,3,0,0,0.0,0.0,0.0
atcoder/abc386_f,ROTATING_H,3,0,0,0.0,0.0,0.0
atcoder/abc397_b,A,3,3,0,1.0,1.0,1.0
atcoder/abc397_b,B,3,3,0,1.0,1.0,1.0
atcoder/abc397_b,D,3,3,0,1.0,1.0,1.0
atcoder/abc397_b,P,3,0,0,0.0,0.0,0.0
atcoder/abc397_b,FIXED_M,3,0,0,0.0,0.0,0.0
atcoder/abc397_b,ROTATING_M,3,0,0,0.0,0.0,0.0
atcoder/abc397_b,FIXED_H,3,0,0,0.0,0.0,0.0
atcoder/abc397_b,ROTATING_H,3,0,0,0.0,0.0,0.0
atcoder/arc194_c,A,3,0,0,0.0,0.0,0.0
atcoder/arc194_c,B,3,0,0,0.0,0.0,0.0
atcoder/arc194_c,D,3,0,0,0.0,0.0,0.0
atcoder/arc194_c,P,3,0,0,0.0,0.0,0.0
atcoder/arc194_c,FIXED_M,3,0,0,0.0,0.0,0.0
atcoder/arc194_c,ROTATING_M,3,0,0,0.0,0.0,0.0
atcoder/arc194_c,FIXED_H,3,0,0,0.0,0.0,0.0
atcoder/arc194_c,ROTATING_H,3,0,0,0.0,0.0,0.0
atcoder/abc395_e,A,3,3,0,1.0,1.0,1.0
atcoder/abc395_e,B,3,3,0,1.0,1.0,1.0
atcoder/abc395_e,D,3,3,0,1.0,1.0,1.0
atcoder/abc395_e,P,3,1,0,0.3333333333333333,0.3333333333333333,0.3333333333333333
atcoder/abc395_e,FIXED_M,3,0,0,0.0,0.0,0.0
atcoder/abc395_e,ROTATING_M,3,2,0,0.6666666666666666,0.6666666666666666,0.6666666666666666
atcoder/abc395_e,FIXED_H,3,0,0,0.0,0.0,0.0
atcoder/abc395_e,ROTATING_H,3,3,0,1.0,1.0,1.0
leetcode/3690,A,3,0,0,0.0,0.0,0.0
leetcode/3690,B,3,0,0,0.0,0.0,0.0
leetcode/3690,D,3,0,0,0.0,0.0,0.0
leetcode/3690,P,3,0,0,0.0,0.0,0.0
leetcode/3690,FIXED_M,3,0,0,0.0,0.0,0.0
leetcode/3690,ROTATING_M,3,0,0,0.0,0.0,0.0
leetcode/3690,FIXED_H,3,0,0,0.0,0.0,0.0
leetcode/3690,ROTATING_H,3,0,0,0.0,0.0,0.0
leetcode/3651,A,3,3,0,1.0,1.0,1.0
leetcode/3651,B,3,3,0,1.0,1.0,1.0
leetcode/3651,D,3,3,0,1.0,1.0,1.0
leetcode/3651,P,3,0,0,0.0,0.0,0.0
leetcode/3651,FIXED_M,3,0,0,0.0,0.0,0.0
leetcode/3651,ROTATING_M,3,3,0,1.0,1.0,1.0
leetcode/3651,FIXED_H,3,2,0,0.6666666666666666,0.6666666666666666,0.6666666666666666
leetcode/3651,ROTATING_H,3,3,0,1.0,1.0,1.0
leetcode/3528,A,3,3,0,1.0,1.0,1.0
leetcode/3528,B,3,0,0,0.0,0.0,0.0
leetcode/3528,D,3,3,0,1.0,1.0,1.0
leetcode/3528,P,3,1,0,0.3333333333333333,0.3333333333333333,0.3333333333333333
leetcode/3528,FIXED_M,3,0,0,0.0,0.0,0.0
leetcode/3528,ROTATING_M,3,0,0,0.0,0.0,0.0
leetcode/3528,FIXED_H,3,0,0,0.0,0.0,0.0
leetcode/3528,ROTATING_H,3,0,0,0.0,0.0,0.0
leetcode/3657,A,3,3,0,1.0,1.0,1.0
leetcode/3657,B,3,0,0,0.0,0.0,0.0
leetcode/3657,D,3,3,0,1.0,1.0,1.0
leetcode/3657,P,3,0,0,0.0,0.0,0.0
leetcode/3657,FIXED_M,3,0,0,0.0,0.0,0.0
leetcode/3657,ROTATING_M,3,0,0,0.0,0.0,0.0
leetcode/3657,FIXED_H,3,0,0,0.0,0.0,0.0
leetcode/3657,ROTATING_H,3,0,0,0.0,0.0,0.0
atcoder/abc400_d,A,3,0,0,0.0,0.0,0.0
atcoder/abc400_d,B,3,0,0,0.0,0.0,0.0
atcoder/abc400_d,D,3,0,0,0.0,0.0,0.0
atcoder/abc400_d,P,3,0,0,0.0,0.0,0.0
atcoder/abc400_d,FIXED_M,3,0,0,0.0,0.0,0.0
atcoder/abc400_d,ROTATING_M,3,0,0,0.0,0.0,0.0
atcoder/abc400_d,FIXED_H,3,0,0,0.0,0.0,0.0
atcoder/abc400_d,ROTATING_H,3,0,0,0.0,0.0,0.0
leetcode/3714,A,3,3,0,1.0,1.0,1.0
leetcode/3714,B,3,0,0,0.0,0.0,0.0
leetcode/3714,D,3,3,0,1.0,1.0,1.0
leetcode/3714,P,3,0,0,0.0,0.0,0.0
leetcode/3714,FIXED_M,3,0,0,0.0,0.0,0.0
leetcode/3714,ROTATING_M,3,0,0,0.0,0.0,0.0
leetcode/3714,FIXED_H,3,0,0,0.0,0.0,0.0
leetcode/3714,ROTATING_H,3,0,0,0.0,0.0,0.0
atcoder/abc396_b,A,3,3,0,1.0,1.0,1.0
atcoder/abc396_b,B,3,3,0,1.0,1.0,1.0
atcoder/abc396_b,D,3,3,0,1.0,1.0,1.0
atcoder/abc396_b,P,3,1,0,0.3333333333333333,0.3333333333333333,0.3333333333333333
atcoder/abc396_b,FIXED_M,3,2,0,0.6666666666666666,0.6666666666666666,0.6666666666666666
atcoder/abc396_b,ROTATING_M,3,3,0,1.0,1.0,1.0
atcoder/abc396_b,FIXED_H,3,3,0,1.0,1.0,1.0
atcoder/abc396_b,ROTATING_H,3,3,0,1.0,1.0,1.0
leetcode/3560,A,3,3,0,1.0,1.0,1.0
leetcode/3560,B,3,3,0,1.0,1.0,1.0
leetcode/3560,D,3,3,0,1.0,1.0,1.0
leetcode/3560,P,3,0,0,0.0,0.0,0.0
leetcode/3560,FIXED_M,3,0,0,0.0,0.0,0.0
leetcode/3560,ROTATING_M,3,0,0,0.0,0.0,0.0
leetcode/3560,FIXED_H,3,0,0,0.0,0.0,0.0
leetcode/3560,ROTATING_H,3,0,0,0.0,0.0,0.0
leetcode/3525,A,3,3,0,1.0,1.0,1.0
leetcode/3525,B,3,3,0,1.0,1.0,1.0
leetcode/3525,D,3,3,0,1.0,1.0,1.0
leetcode/3525,P,3,1,0,0.3333333333333333,0.3333333333333333,0.3333333333333333
leetcode/3525,FIXED_M,3,0,0,0.0,0.0,0.0
leetcode/3525,ROTATING_M,3,0,0,0.0,0.0,0.0
leetcode/3525,FIXED_H,3,0,0,0.0,0.0,0.0
leetcode/3525,ROTATING_H,3,0,0,0.0,0.0,0.0
atcoder/abc378_e,A,3,3,0,1.0,1.0,1.0
atcoder/abc378_e,B,3,3,0,1.0,1.0,1.0
atcoder/abc378_e,D,3,3,0,1.0,1.0,1.0
atcoder/abc378_e,P,3,1,0,0.3333333333333333,0.3333333333333333,0.3333333333333333
atcoder/abc378_e,FIXED_M,3,0,0,0.0,0.0,0.0
atcoder/abc378_e,ROTATING_M,3,0,0,0.0,0.0,0.0
atcoder/abc378_e,FIXED_H,3,0,0,0.0,0.0,0.0
atcoder/abc378_e,ROTATING_H,3,2,0,0.6666666666666666,0.6666666666666666,0.6666666666666666
leetcode/3591,A,3,3,0,1.0,1.0,1.0
leetcode/3591,B,3,3,0,1.0,1.0,1.0
leetcode/3591,D,3,3,0,1.0,1.0,1.0
leetcode/3591,P,3,0,0,0.0,0.0,0.0
leetcode/3591,FIXED_M,3,0,0,0.0,0.0,0.0
leetcode/3591,ROTATING_M,3,1,0,0.3333333333333333,0.3333333333333333,0.3333333333333333
leetcode/3591,FIXED_H,3,0,0,0.0,0.0,0.0
leetcode/3591,ROTATING_H,3,2,0,0.6666666666666666,0.6666666666666666,0.6666666666666666
leetcode/3688,A,3,0,0,0.0,0.0,0.0
leetcode/3688,B,3,0,0,0.0,0.0,0.0
leetcode/3688,D,3,0,0,0.0,0.0,0.0
leetcode/3688,P,3,0,0,0.0,0.0,0.0
leetcode/3688,FIXED_M,3,0,0,0.0,0.0,0.0
leetcode/3688,ROTATING_M,3,0,0,0.0,0.0,0.0
leetcode/3688,FIXED_H,3,0,0,0.0,0.0,0.0
leetcode/3688,ROTATING_H,3,0,0,0.0,0.0,0.0
leetcode/3765,A,3,0,0,0.0,0.0,0.0
leetcode/3765,B,3,0,0,0.0,0.0,0.0
leetcode/3765,D,3,0,0,0.0,0.0,0.0
leetcode/3765,P,3,0,0,0.0,0.0,0.0
leetcode/3765,FIXED_M,3,0,0,0.0,0.0,0.0
leetcode/3765,ROTATING_M,3,0,0,0.0,0.0,0.0
leetcode/3765,FIXED_H,3,0,0,0.0,0.0,0.0
leetcode/3765,ROTATING_H,3,0,0,0.0,0.0,0.0
atcoder/abc368_e,A,3,3,0,1.0,1.0,1.0
atcoder/abc368_e,B,3,0,0,0.0,0.0,0.0
atcoder/abc368_e,D,3,3,0,1.0,1.0,1.0
atcoder/abc368_e,P,3,0,0,0.0,0.0,0.0
atcoder/abc368_e,FIXED_M,3,0,0,0.0,0.0,0.0
atcoder/abc368_e,ROTATING_M,3,0,0,0.0,0.0,0.0
atcoder/abc368_e,FIXED_H,3,0,0,0.0,0.0,0.0
atcoder/abc368_e,ROTATING_H,3,0,0,0.0,0.0,0.0
atcoder/abc368_f,A,3,3,0,1.0,1.0,1.0
atcoder/abc368_f,B,3,3,0,1.0,1.0,1.0
atcoder/abc368_f,D,3,3,0,1.0,1.0,1.0
atcoder/abc368_f,P,3,1,0,0.3333333333333333,0.3333333333333333,0.3333333333333333
atcoder/abc368_f,FIXED_M,3,0,0,0.0,0.0,0.0
atcoder/abc368_f,ROTATING_M,3,0,0,0.0,0.0,0.0
atcoder/abc368_f,FIXED_H,3,1,0,0.3333333333333333,0.3333333333333333,0.3333333333333333
atcoder/abc368_f,ROTATING_H,3,3,0,1.0,1.0,1.0
atcoder/abc390_a,A,3,3,0,1.0,1.0,1.0
atcoder/abc390_a,B,3,3,0,1.0,1.0,1.0
atcoder/abc390_a,D,3,3,0,1.0,1.0,1.0
atcoder/abc390_a,P,3,3,0,1.0,1.0,1.0
atcoder/abc390_a,FIXED_M,3,3,0,1.0,1.0,1.0
atcoder/abc390_a,ROTATING_M,3,3,0,1.0,1.0,1.0
atcoder/abc390_a,FIXED_H,3,3,0,1.0,1.0,1.0
atcoder/abc390_a,ROTATING_H,3,3,0,1.0,1.0,1.0
atcoder/abc370_e,A,3,3,0,1.0,1.0,1.0
atcoder/abc370_e,B,3,3,0,1.0,1.0,1.0
atcoder/abc370_e,D,3,3,0,1.0,1.0,1.0
atcoder/abc370_e,P,3,0,0,0.0,0.0,0.0
atcoder/abc370_e,FIXED_M,3,0,0,0.0,0.0,0.0
atcoder/abc370_e,ROTATING_M,3,3,0,1.0,1.0,1.0
atcoder/abc370_e,FIXED_H,3,0,0,0.0,0.0,0.0
atcoder/abc370_e,ROTATING_H,3,0,0,0.0,0.0,0.0
atcoder/abc392_c,A,3,3,0,1.0,1.0,1.0
atcoder/abc392_c,B,3,3,0,1.0,1.0,1.0
atcoder/abc392_c,D,3,3,0,1.0,1.0,1.0
atcoder/abc392_c,P,3,1,0,0.3333333333333333,0.3333333333333333,0.3333333333333333
atcoder/abc392_c,FIXED_M,3,0,0,0.0,0.0,0.0
atcoder/abc392_c,ROTATING_M,3,0,0,0.0,0.0,0.0
atcoder/abc392_c,FIXED_H,3,0,0,0.0,0.0,0.0
atcoder/abc392_c,ROTATING_H,3,0,0,0.0,0.0,0.0
atcoder/abc375_f,A,3,0,0,0.0,0.0,0.0
atcoder/abc375_f,B,3,0,0,0.0,0.0,0.0
atcoder/abc375_f,D,3,0,0,0.0,0.0,0.0
atcoder/abc375_f,P,3,0,0,0.0,0.0,0.0
atcoder/abc375_f,FIXED_M,3,0,0,0.0,0.0,0.0
atcoder/abc375_f,ROTATING_M,3,0,0,0.0,0.0,0.0
atcoder/abc375_f,FIXED_H,3,0,0,0.0,0.0,0.0
atcoder/abc375_f,ROTATING_H,3,0,0,0.0,0.0,0.0
atcoder/abc387_f,A,3,3,0,1.0,1.0,1.0
atcoder/abc387_f,B,3,0,0,0.0,0.0,0.0
atcoder/abc387_f,D,3,3,0,1.0,1.0,1.0
atcoder/abc387_f,P,3,0,0,0.0,0.0,0.0
atcoder/abc387_f,FIXED_M,3,0,0,0.0,0.0,0.0
atcoder/abc387_f,ROTATING_M,3,0,0,0.0,0.0,0.0
atcoder/abc387_f,FIXED_H,3,0,0,0.0,0.0,0.0
atcoder/abc387_f,ROTATING_H,3,0,0,0.0,0.0,0.0
leetcode/3562,A,3,0,0,0.0,0.0,0.0
leetcode/3562,B,3,0,0,0.0,0.0,0.0
leetcode/3562,D,3,0,0,0.0,0.0,0.0
leetcode/3562,P,3,0,0,0.0,0.0,0.0
leetcode/3562,FIXED_M,3,0,0,0.0,0.0,0.0
leetcode/3562,ROTATING_M,3,0,0,0.0,0.0,0.0
leetcode/3562,FIXED_H,3,0,0,0.0,0.0,0.0
leetcode/3562,ROTATING_H,3,0,0,0.0,0.0,0.0
atcoder/abc373_g,A,3,0,0,0.0,0.0,0.0
atcoder/abc373_g,B,3,0,0,0.0,0.0,0.0
atcoder/abc373_g,D,3,0,0,0.0,0.0,0.0
atcoder/abc373_g,P,3,0,0,0.0,0.0,0.0
atcoder/abc373_g,FIXED_M,3,0,0,0.0,0.0,0.0
atcoder/abc373_g,ROTATING_M,3,0,0,0.0,0.0,0.0
atcoder/abc373_g,FIXED_H,3,0,0,0.0,0.0,0.0
atcoder/abc373_g,ROTATING_H,3,0,0,0.0,0.0,0.0
atcoder/abc386_a,A,3,3,0,1.0,1.0,1.0
atcoder/abc386_a,B,3,3,0,1.0,1.0,1.0
atcoder/abc386_a,D,3,3,0,1.0,1.0,1.0
atcoder/abc386_a,P,3,3,0,1.0,1.0,1.0
